plazaid,date,ZoneID,CityID,CityLevel,BusinessStartDate,PlazaLevel2,PlazaType,BusiArea,TotalBuildingArea,BusinessBuildingArea,year,month,day,weekday,holiday1,holiday9,holiday5,holiday4,holiday2,holiday10,holiday3,holiday11,holiday6,holiday7,new_year_eve,holiday8,workingday_makeup,day_temp,night_temp,day_weather,day_weather2,day_wind,night_wind
59,12/21/2016,29,47,1498,20JUL12:00:00:00,A?,1,83985.6,140525.6,67296.8,2016,12,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,small_rain,little_trouble,1,1
59,12/22/2016,29,47,1498,20JUL12:00:00:00,A?,1,83985.6,140525.6,67296.8,2016,12,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,cloudy,good,1,1
59,12/23/2016,29,47,1498,20JUL12:00:00:00,A?,1,83985.6,140525.6,67296.8,2016,12,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,cloudy,good,1,1
59,12/24/2016,29,47,1498,20JUL12:00:00:00,A?,1,83985.6,140525.6,67296.8,2016,12,24,7,0,0,0,0,0,0,0,0,0,0,0,1,0,8,4,Overcast,fair,2,3
59,12/25/2016,29,47,1498,20JUL12:00:00:00,A?,1,83985.6,140525.6,67296.8,2016,12,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9,5,small_rain,little_trouble,1,1
59,12/26/2016,29,47,1498,20JUL12:00:00:00,A?,1,83985.6,140525.6,67296.8,2016,12,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,small_rain,little_trouble,1,1
59,12/27/2016,29,47,1498,20JUL12:00:00:00,A?,1,83985.6,140525.6,67296.8,2016,12,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-2,sunny,good,1,1
59,12/28/2016,29,47,1498,20JUL12:00:00:00,A?,1,83985.6,140525.6,67296.8,2016,12,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-2,sunny,good,1,1
59,12/29/2016,29,47,1498,20JUL12:00:00:00,A?,1,83985.6,140525.6,67296.8,2016,12,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-2,sunny,good,1,1
59,12/30/2016,29,47,1498,20JUL12:00:00:00,A?,1,83985.6,140525.6,67296.8,2016,12,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,sunny,good,1,1
59,12/31/2016,29,47,1498,20JUL12:00:00:00,A?,1,83985.6,140525.6,67296.8,2016,12,31,7,0,1,0,0,0,0,0,0,0,0,1,0,0,12,2,sunny,good,1,1
63,7/1/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,33,27,cloudy,good,1,1
63,7/2/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,7,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,32,26,Thunder,little_trouble,1,1
63,7/3/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,Thunder,little_trouble,1,1
63,7/4/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28,26,Thunder,little_trouble,1,1
63,7/5/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,7,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,30,26,Thunder,little_trouble,1,1
63,7/6/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,7,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,33,27,cloudy,good,1,1
63,7/7/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,7,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,34,27,cloudy,good,1,1
63,7/8/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,7,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,35,27,sunny,good,1,1
63,7/9/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,7,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,34,27,cloudy,good,1,1
63,7/10/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,7,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,27,Thunder,little_trouble,1,1
63,7/11/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,7,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32,27,Thunder,little_trouble,1,1
63,7/12/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,7,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,33,27,cloudy,good,1,1
63,7/13/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,7,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,34,28,cloudy,good,1,1
63,7/14/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,7,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,34,26,cloudy,good,1,1
63,7/15/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,7,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,34,26,cloudy,good,1,1
63,7/16/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,7,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,30,26,Thunder,little_trouble,1,1
63,7/17/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,7,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,med_rain,small_trouble,1,1
63,7/18/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,7,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28,26,heavy_rain,med_trouble,1,1
63,7/19/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,7,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,32,27,cloudy,good,1,1
63,7/20/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,7,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,34,27,cloudy,good,1,1
63,7/21/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,7,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,35,28,sunny,good,1,1
63,7/22/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,7,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,36,28,sunny,good,1,1
63,7/23/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,7,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,37,29,sunny,good,1,1
63,7/24/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,7,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,29,sunny,good,1,1
63,7/25/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,7,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,38,30,sunny,good,1,1
63,7/26/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,7,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,38,29,sunny,good,1,1
63,7/27/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,7,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,38,29,sunny,good,1,1
63,7/28/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,7,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,37,29,sunny,good,1,1
63,7/29/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,7,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,38,30,sunny,good,1,1
63,7/30/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,7,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,38,30,sunny,good,1,1
63,7/31/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,7,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,29,sunny,good,1,1
63,8/1/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,37,30,sunny,good,1,1
63,8/2/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,36,28,cloudy,good,1,1
63,8/3/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,34,27,Thunder,little_trouble,1,1
63,8/4/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,8,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,33,27,cloudy,good,1,1
63,8/5/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,8,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,34,27,cloudy,good,1,1
63,8/6/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,8,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,33,27,Thunder,little_trouble,1,1
63,8/7/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,27,Thunder,little_trouble,1,1
63,8/8/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33,26,Thunder,little_trouble,1,1
63,8/9/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,8,9,3,0,0,0,0,0,0,0,0,1,0,0,0,0,35,27,cloudy,good,1,1
63,8/10/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,8,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,33,27,Thunder,little_trouble,1,1
63,8/11/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,8,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,35,28,cloudy,good,1,1
63,8/12/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,8,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,36,28,sunny,good,1,1
63,8/13/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,8,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,36,28,sunny,good,1,1
63,8/14/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,8,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36,29,sunny,good,1,1
63,8/15/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,8,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,36,29,sunny,good,1,1
63,8/16/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,8,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,37,29,sunny,good,1,1
63,8/17/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,8,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,37,30,sunny,good,1,1
63,8/18/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,8,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,37,30,sunny,good,1,1
63,8/19/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,8,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,37,30,sunny,good,1,1
63,8/20/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,8,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,37,28,sunny,good,1,1
63,8/21/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,8,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,28,cloudy,good,1,1
63,8/22/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,8,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,35,29,cloudy,good,1,1
63,8/23/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,8,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,35,28,cloudy,good,1,1
63,8/24/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,8,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,36,29,sunny,good,1,1
63,8/25/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,8,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,36,29,sunny,good,1,1
63,8/26/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,8,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,36,24,cloudy,good,1,1
63,8/27/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,8,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,30,23,cloudy,good,1,1
63,8/28/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,8,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,22,sunny,good,1,1
63,8/29/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,8,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,31,23,sunny,good,1,1
63,8/30/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,8,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,33,24,sunny,good,1,1
63,8/31/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,8,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,30,24,cloudy,good,1,1
63,9/1/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,9,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,28,21,Thunder,little_trouble,1,1
63,9/2/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,9,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,32,22,sunny,good,1,1
63,9/3/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,9,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,32,24,cloudy,good,1,1
63,9/4/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,cloudy,good,1,1
63,9/5/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,9,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32,25,cloudy,good,1,1
63,9/6/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,28,23,med_rain,small_trouble,1,1
63,9/7/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,9,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,30,24,cloudy,good,1,1
63,9/8/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,9,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,32,24,cloudy,good,1,1
63,9/9/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,9,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,30,23,Thunder,little_trouble,1,1
63,9/10/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,9,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,25,23,med_rain,small_trouble,1,1
63,9/11/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,9,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,22,Thunder,little_trouble,1,1
63,9/12/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,9,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30,22,cloudy,good,1,1
63,9/13/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,9,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,30,23,sunny,good,1,1
63,9/14/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,9,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,31,24,sunny,good,1,1
63,9/15/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,9,15,5,0,0,0,0,0,1,0,0,0,0,0,0,0,27,22,small_rain,little_trouble,1,1
63,9/16/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,9,16,6,0,0,0,0,0,1,0,0,0,0,0,0,0,28,22,Overcast,fair,1,1
63,9/17/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,9,17,7,0,0,0,0,0,1,0,0,0,0,0,0,0,29,22,cloudy,good,1,1
63,9/18/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,9,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29,22,cloudy,good,1,1
63,9/19/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,9,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28,21,sunny,good,1,1
63,9/20/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,9,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,27,20,sunny,good,1,1
63,9/21/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,9,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,27,20,cloudy,good,1,1
63,9/22/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,9,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,29,20,sunny,good,1,1
63,9/23/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,9,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,30,21,sunny,good,1,1
63,9/24/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,9,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,32,23,cloudy,good,1,1
63,9/25/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,9,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,24,sunny,good,1,1
63,9/26/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,9,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,26,sunny,good,1,1
63,9/27/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,9,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,34,26,sunny,good,1,1
63,9/28/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,9,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26,20,med_rain,small_trouble,2,3
63,9/29/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,9,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,med_rain,small_trouble,1,1
63,9/30/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,9,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,24,18,Overcast,fair,1,1
63,10/1/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,10,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,22,21,Overcast,fair,1,1
63,10/2/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,10,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,27,22,cloudy,good,1,1
63,10/3/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,10,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,27,21,cloudy,good,1,1
63,10/4/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,10,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,28,21,cloudy,good,1,1
63,10/5/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,10,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,28,22,sunny,good,1,1
63,10/6/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,10,6,5,0,0,0,0,0,0,1,0,0,0,0,0,0,26,21,Overcast,fair,1,1
63,10/7/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,10,7,6,0,0,0,0,0,0,1,0,0,0,0,0,0,25,21,Overcast,fair,1,1
63,10/8/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,10,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1,25,18,Overcast,fair,1,1
63,10/9/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23,17,sunny,good,1,1
63,10/10/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,10,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,23,17,sunny,good,1,1
63,10/11/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,10,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,25,18,sunny,good,1,1
63,10/12/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,10,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,Overcast,fair,1,1
63,10/13/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,10,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,23,17,Overcast,fair,1,1
63,10/14/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,10,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,24,18,cloudy,good,1,1
63,10/15/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,10,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,26,19,sunny,good,1,1
63,10/16/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,10,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,20,cloudy,good,1,1
63,10/17/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,10,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,Overcast,fair,1,1
63,10/18/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,10,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,26,21,Thunder,little_trouble,1,1
63,10/19/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,10,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,Thunder,little_trouble,1,1
63,10/20/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,10,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,27,22,cloudy,good,1,1
63,10/21/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,10,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,28,21,Thunder,little_trouble,1,1
63,10/22/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,10,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,med_rain,small_trouble,1,1
63,10/23/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,10,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,cloudy,good,1,1
63,10/24/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,10,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,cloudy,good,1,1
63,10/25/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,10,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,Overcast,fair,1,1
63,10/26/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,10,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,27,20,cloudy,good,1,1
63,10/27/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,10,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,sunny,good,1,1
63,10/28/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,10,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,small_rain,little_trouble,1,1
63,10/29/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,10,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,Overcast,fair,1,1
63,10/30/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,10,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,Overcast,fair,1,1
63,10/31/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,10,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,Overcast,fair,1,1
63,11/1/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,11,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,cloudy,good,1,1
63,11/2/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,11,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,cloudy,good,1,1
63,11/3/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,11,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,sunny,good,1,1
63,11/4/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,11,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,sunny,good,1,1
63,11/5/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,11,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,sunny,good,1,1
63,11/6/2016,36,226,1498,25AUG12:00:00:00,A?,1,94602.4,147278.4,76993.6,2016,11,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,cloudy,good,1,1
